,intensity,latitude,longitude,validTimeUtc
3230,16000,-15.30357,143.74309,2018-12-04T10:30:13.093+0000
3231,6000,-5.03947,17.87254,2018-12-04T10:30:18.545+0000
3232,30000,26.74959,131.87498,2018-12-04T10:30:11.443+0000
3233,4000,-28.7927,126.67293,2018-12-04T10:29:36.941+0000
3234,-76000,-15.9551,-179.61602,2018-12-04T10:29:31.237+0000
3235,8000,-5.4642,30.251829999999998,2018-12-04T10:30:02.373+0000
3236,8000,-15.41258,126.06623,2018-12-04T10:30:07.927+0000
3237,-21000,-17.46791,127.46639,2018-12-04T10:30:00.885+0000
3238,20000,-15.62733,144.13827,2018-12-04T10:30:21.717+0000
3239,15000,-12.39525,132.9096,2018-12-04T10:29:59.237+0000
3240,19000,-15.82347,125.47418,2018-12-04T10:29:29.188+0000
3241,-15000,-15.62473,144.33827,2018-12-04T10:29:50.111+0000
3242,7000,27.58512,133.23559,2018-12-04T10:30:13.245+0000
3243,13000,-15.51037,143.44699,2018-12-04T10:30:24.884+0000
3244,-24000,9.67165,94.07874,2018-12-04T10:30:21.288+0000
3245,20000,-15.05822,142.873,2018-12-04T10:29:32.491+0000
3246,13000,-15.35922,143.5949,2018-12-04T10:29:39.054+0000
3247,3000,-15.97083,26.20332,2018-12-04T10:30:16.010+0000
3248,-14000,-24.44952,124.12058,2018-12-04T10:30:10.383+0000
3249,-13000,-17.86251,174.56245,2018-12-04T10:29:41.553+0000
3250,-28000,-15.39928,143.8651,2018-12-04T10:30:01.790+0000
3251,10000,21.75763,-93.6151,2018-12-04T10:30:18.284+0000
3252,-15000,-15.54381,22.21637,2018-12-04T10:29:35.519+0000
3253,-20000,-15.82933,144.13259,2018-12-04T10:30:21.993+0000
3254,-141000,-13.11998,141.47455,2018-12-04T10:29:35.130+0000
3255,-16000,-29.05712,128.00702,2018-12-04T10:30:15.371+0000
3256,-15000,-15.54691,22.20266,2018-12-04T10:29:35.596+0000
3257,6000,20.20682,-94.00065,2018-12-04T10:29:58.771+0000
3258,-33000,-9.58293,33.11173,2018-12-04T10:30:22.681+0000
3259,-11000,-2.74274,120.74748,2018-12-04T10:30:01.676+0000
3260,-75000,0.8133100000000001,122.66665,2018-12-04T10:29:51.004+0000
3261,-8000,-6.32325,32.98433,2018-12-04T10:29:31.682+0000
3262,-17000,-24.49,125.35726,2018-12-04T10:29:59.784+0000
3263,9000,-5.35921,30.32719,2018-12-04T10:30:02.009+0000
3264,16000,-15.5351,143.82173,2018-12-04T10:30:02.506+0000
3265,22000,-12.47745,132.8826,2018-12-04T10:30:18.812+0000
3266,-12000,-25.27139,155.79784,2018-12-04T10:29:46.517+0000
3267,-15000,-29.44704,128.46639,2018-12-04T10:29:46.534+0000
3268,11000,-15.25345,143.17076,2018-12-04T10:30:08.527+0000
3269,5000,-15.88403,26.23159,2018-12-04T10:30:03.234+0000
3270,23000,-15.66721,144.02807,2018-12-04T10:29:48.553+0000
3271,5000,-28.05522,130.33923,2018-12-04T10:30:06.117+0000
3272,-35000,-22.00486,150.64935,2018-12-04T10:30:20.297+0000
3273,-19000,-14.98799,142.84474,2018-12-04T10:29:47.694+0000
3274,-22000,-12.23086,133.05455,2018-12-04T10:29:58.898+0000
3275,22000,-15.58706,143.98659,2018-12-04T10:30:07.327+0000
3276,-35000,-25.36055,155.79568,2018-12-04T10:29:40.361+0000
3277,-10000,20.78665,-94.20328,2018-12-04T10:29:47.138+0000
3278,-16000,-28.15084,130.22817,2018-12-04T10:29:54.063+0000
3279,-35000,-18.26708,127.57446,2018-12-04T10:29:33.473+0000
3280,14000,-15.48103,143.61816,2018-12-04T10:29:41.947+0000
3281,21000,-22.08732,150.73681,2018-12-04T10:30:10.729+0000
3282,-5000,-13.91099,20.32188,2018-12-04T10:29:36.523+0000
3283,-17000,-5.26337,-76.76433,2018-12-04T10:30:00.505+0000
3284,25000,-30.82946,127.19217,2018-12-04T10:29:50.595+0000
3285,-9000,-28.67822,129.39984,2018-12-04T10:29:52.518+0000
3286,6000,-15.45527,143.83052,2018-12-04T10:30:04.460+0000
3287,-30000,-29.61513,128.60045,2018-12-04T10:29:38.891+0000
3288,3000,21.72749,-93.58385,2018-12-04T10:29:52.373+0000
3289,8000,-25.35089,155.85642,2018-12-04T10:30:10.105+0000
3290,-79000,-15.70229,143.97477,2018-12-04T10:30:26.694+0000
3291,-50000,-12.5323,132.8088,2018-12-04T10:30:12.148+0000
3292,9000,-31.59731,33.83654,2018-12-04T10:30:22.108+0000
3293,-18000,-2.99477,112.73184,2018-12-04T10:29:58.655+0000
3294,12000,-15.4033,143.21558,2018-12-04T10:30:13.875+0000
3295,8000,-1.72763,16.80795,2018-12-04T10:29:42.864+0000
3296,11000,-15.81617,144.17967,2018-12-04T10:30:21.979+0000
3297,-22000,-2.77788,120.78241,2018-12-04T10:29:47.923+0000
3298,-15000,-15.78512,144.07308,2018-12-04T10:30:19.684+0000
3299,7000,-15.70523,143.9617,2018-12-04T10:30:17.428+0000
3300,8000,-12.16048,133.64123,2018-12-04T10:30:06.151+0000
3301,-37000,-14.15337,175.50702,2018-12-04T10:29:26.026+0000
3302,-1000,-3.34511,17.68264,2018-12-04T10:29:26.258+0000
3303,-23000,-16.40062,26.51339,2018-12-04T10:29:53.301+0000
3304,-14000,-15.56595,143.99695,2018-12-04T10:29:56.351+0000
3305,2000,-16.29597,26.35498,2018-12-04T10:30:13.197+0000
3306,11000,-12.40973,132.90188,2018-12-04T10:30:26.480+0000
3307,14000,-15.43608,143.25607,2018-12-04T10:30:08.129+0000
3308,-25000,-29.83581,129.18772,2018-12-04T10:29:51.738+0000
3309,-20000,-15.37712,125.83687,2018-12-04T10:29:54.698+0000
3310,11000,-14.05765,132.90953,2018-12-04T10:30:06.522+0000
3311,9000,28.87059,-75.88903,2018-12-04T10:30:18.055+0000
3312,-9000,-15.70206,144.01844,2018-12-04T10:29:58.345+0000
3313,-22000,-24.78037,155.30327,2018-12-04T10:29:51.499+0000
3314,-30000,-30.56621,127.27162,2018-12-04T10:30:08.977+0000
3315,9000,-14.815760000000001,132.87291,2018-12-04T10:29:30.465+0000
3316,12000,-15.58223,143.92623,2018-12-04T10:29:36.292+0000
3317,-15000,-15.99509,144.20291,2018-12-04T10:30:15.797+0000
3318,28000,-12.49412,132.95102,2018-12-04T10:29:48.975+0000
3319,-59000,-29.39757,128.53183,2018-12-04T10:29:30.882+0000
3320,-19000,-21.82612,149.607,2018-12-04T10:29:32.036+0000
3321,-20000,-18.28828,127.93942,2018-12-04T10:29:38.114+0000
3322,-20000,-12.37411,133.00605,2018-12-04T10:29:41.793+0000
3323,15000,-15.85847,144.22395,2018-12-04T10:29:44.839+0000
3324,7000,-32.27019,-46.02987,2018-12-04T10:29:50.831+0000
3325,-50000,-26.99077,156.32148,2018-12-04T10:29:58.573+0000
3326,-4000,20.97216,-94.20049,2018-12-04T10:29:32.932+0000
3327,-43000,-7.58462,33.89429,2018-12-04T10:30:16.671+0000
3328,-21000,2.7653,31.41501,2018-12-04T10:29:28.797+0000
3329,2000,22.11287,-93.10247,2018-12-04T10:29:42.311+0000
3330,1000,-6.23985,30.40352,2018-12-04T10:30:15.833+0000
3331,2000,-12.26833,14.85485,2018-12-04T10:30:01.595+0000
3332,-3000,-22.51315,61.91679,2018-12-04T10:30:12.735+0000
3333,-30000,-34.98473,36.40592,2018-12-04T10:29:47.316+0000
3334,14000,4.34628,100.72051,2018-12-04T10:29:43.174+0000
3335,-10000,-7.68229,29.72104,2018-12-04T10:29:55.069+0000
3336,-7000,-16.25186,26.2005,2018-12-04T10:30:02.489+0000
3337,5000,-1.9099,16.74289,2018-12-04T10:29:52.099+0000
3338,8000,-19.58507,48.20909,2018-12-04T10:29:57.803+0000
3339,-24000,-28.07767,130.22638,2018-12-04T10:29:28.020+0000
3340,12000,-15.62273,143.99676,2018-12-04T10:29:58.731+0000
3341,6000,-4.77852,-73.81346,2018-12-04T10:29:26.326+0000
3342,34000,-15.0346,143.56874,2018-12-04T10:30:24.445+0000
3343,2000,-6.18196,33.09629,2018-12-04T10:29:35.485+0000
3344,2000,22.18054,-93.09616,2018-12-04T10:29:57.877+0000
3345,11000,-15.68219,144.45973,2018-12-04T10:29:59.154+0000
3346,15000,-15.29193,143.66231,2018-12-04T10:29:34.364+0000
3347,-96000,-15.61404,144.38838,2018-12-04T10:29:42.542+0000
3348,-53000,-15.60106,144.18691,2018-12-04T10:30:07.136+0000
3349,14000,-15.27692,143.6096,2018-12-04T10:30:24.437+0000
3350,-42000,-3.42495,35.32633,2018-12-04T10:29:58.861+0000
3351,-17000,-15.52516,143.94933,2018-12-04T10:29:55.063+0000
3352,1000,-9.60097,33.13109,2018-12-04T10:29:27.189+0000
3353,-7000,-23.63754,29.73092,2018-12-04T10:29:59.084+0000
3354,25000,-11.99805,134.14033,2018-12-04T10:29:30.855+0000
3355,-6000,-15.23715,125.9868,2018-12-04T10:29:54.489+0000
3356,9000,-15.942730000000001,143.90863,2018-12-04T10:30:19.766+0000
3357,-53000,-15.97785,144.82625,2018-12-04T10:29:49.106+0000
3358,-94000,-2.99091,112.66231,2018-12-04T10:29:58.857+0000
3359,23000,-14.99215,142.91934,2018-12-04T10:29:32.401+0000
3360,-2000,-4.44181,17.67548,2018-12-04T10:30:12.024+0000
3361,15000,2.73483,101.91301,2018-12-04T10:29:50.642+0000
3362,-18000,-16.50515,124.86383000000001,2018-12-04T10:30:17.781+0000
3363,-30000,-25.47497,124.66831,2018-12-04T10:29:47.759+0000
3364,10000,-15.49737,143.65732,2018-12-04T10:29:40.516+0000
3365,-9000,22.21046,-93.10894,2018-12-04T10:30:03.318+0000
3366,-17000,-15.84684,144.32857,2018-12-04T10:30:15.998+0000
3367,-9000,-15.95884,144.59524,2018-12-04T10:29:45.630+0000
3368,-27000,17.67467,-95.72069,2018-12-04T10:30:02.060+0000
3369,-2000,-34.0242,34.75084,2018-12-04T10:30:22.800+0000
3370,-33000,-14.02414,132.88735,2018-12-04T10:30:22.023+0000
3371,-50000,2.72104,101.85791,2018-12-04T10:29:39.674+0000
3372,10000,-15.64075,144.03636,2018-12-04T10:29:32.684+0000
3373,-9000,-26.82597,126.38075,2018-12-04T10:29:34.284+0000
3374,-13000,-23.35494,152.27808,2018-12-04T10:29:43.748+0000
3375,8000,-1.74902,16.7676,2018-12-04T10:30:14.938+0000
3376,-9000,-2.24974,17.27451,2018-12-04T10:30:14.102+0000
3377,-13000,18.58335,-95.29962,2018-12-04T10:29:44.698+0000
3378,-23000,-25.09085,122.3198,2018-12-04T10:29:36.036+0000
3379,-47000,-15.68847,143.95344,2018-12-04T10:30:15.948+0000
3380,3000,29.60469,-75.27728,2018-12-04T10:29:40.006+0000
3381,15000,-15.58138,144.20822,2018-12-04T10:29:57.247+0000
3382,-3000,-3.35243,35.37377,2018-12-04T10:30:13.760+0000
3383,18000,-13.32673,141.32449,2018-12-04T10:29:30.401+0000
3384,-17000,-17.43569,127.19178,2018-12-04T10:29:44.219+0000
3385,24000,-15.62562,144.39623,2018-12-04T10:30:24.781+0000
3386,9000,-15.64904,144.12506,2018-12-04T10:30:10.072+0000
3387,13000,-6.56926,33.33918,2018-12-04T10:29:54.256+0000
3388,38000,-24.24981,154.92026,2018-12-04T10:29:54.578+0000
3389,-50000,35.58399,31.96325,2018-12-04T10:30:25.770+0000
3390,-19000,-18.55581,127.5611,2018-12-04T10:29:35.727+0000
3391,11000,-15.76272,143.9447,2018-12-04T10:29:48.831+0000
3392,-8000,-15.76517,125.58948,2018-12-04T10:29:26.507+0000
3393,3000,-3.8944900000000002,18.00623,2018-12-04T10:29:53.227+0000
3394,16000,-28.86698,126.52906,2018-12-04T10:29:28.931+0000
3395,1000,-31.8067,33.19698,2018-12-04T10:30:11.864+0000
3396,-15000,-28.02366,130.29611,2018-12-04T10:30:01.307+0000
3397,-13000,-12.63552,132.65056,2018-12-04T10:30:25.521+0000
3398,-56000,-30.57137,127.28899,2018-12-04T10:29:31.769+0000
3399,12000,-15.8146,144.12001,2018-12-04T10:29:45.361+0000
3400,4000,-28.5261,128.72014,2018-12-04T10:30:19.475+0000
3401,7000,-2.67493,17.46963,2018-12-04T10:29:45.366+0000
3402,12000,-15.64911,144.27606,2018-12-04T10:29:47.667+0000
3403,-137000,-34.97392,36.38755,2018-12-04T10:29:47.252+0000
3404,5000,30.15776,-73.08749,2018-12-04T10:30:05.645+0000
3405,-3000,-12.32745,132.98524,2018-12-04T10:30:10.861+0000
3406,8000,4.97134,114.96107,2018-12-04T10:29:59.723+0000
3407,17000,-12.36497,133.0015,2018-12-04T10:29:48.561+0000
3408,13000,-14.01702,132.90249,2018-12-04T10:29:50.126+0000
3409,1000,-33.998310000000004,34.73016,2018-12-04T10:30:08.362+0000
3410,10000,-15.62803,143.3202,2018-12-04T10:30:12.609+0000
3411,5000,-15.72796,144.22197,2018-12-04T10:29:27.636+0000
3412,19000,-15.65889,144.28401,2018-12-04T10:29:36.759+0000
3413,4000,-16.42838,26.54327,2018-12-04T10:29:31.132+0000
3414,13000,-28.2123,129.27514,2018-12-04T10:29:36.179+0000
3415,25000,-26.76416,126.65245,2018-12-04T10:30:17.028+0000
3416,11000,-7.15978,110.11812,2018-12-04T10:29:32.570+0000
3417,8000,-15.38634,143.77941,2018-12-04T10:29:55.274+0000
3418,-3000,-6.50567,33.28056,2018-12-04T10:29:29.474+0000
3419,11000,-14.85912,132.9951,2018-12-04T10:30:15.482+0000
3420,7000,-15.69266,144.41264,2018-12-04T10:29:43.038+0000
3421,26000,-21.823900000000002,149.60384,2018-12-04T10:29:27.783+0000
3422,-7000,-16.55808,124.99676,2018-12-04T10:29:41.493+0000
3423,1000,-31.7602,33.19134,2018-12-04T10:29:33.130+0000
3424,-14000,-30.83621,126.91544,2018-12-04T10:29:48.584+0000
3425,-3000,-15.22214,25.25598,2018-12-04T10:30:07.683+0000
3426,-2000,-3.47145,34.6181,2018-12-04T10:30:19.266+0000
3427,-15000,-28.35422,130.00666,2018-12-04T10:30:14.230+0000
3428,-28000,-28.70099,129.49732,2018-12-04T10:30:10.698+0000
3429,7000,22.23948,-93.00618,2018-12-04T10:29:30.588+0000
3430,3000,-15.54916,22.26075,2018-12-04T10:30:24.095+0000
3431,-2000,-31.82357,33.23132,2018-12-04T10:29:33.602+0000
3432,18000,-15.05054,142.75572,2018-12-04T10:29:56.846+0000
3433,-44000,-15.72985,144.34371,2018-12-04T10:29:27.005+0000
3434,-16000,-15.9091,125.19809,2018-12-04T10:29:52.274+0000
3435,3000,0.6264200000000001,34.05537,2018-12-04T10:30:18.905+0000
3436,-9000,7.92415,92.36309,2018-12-04T10:29:48.474+0000
3437,-28000,-14.0121,132.89249,2018-12-04T10:29:57.355+0000
3438,13000,-30.7745,126.94327,2018-12-04T10:30:01.427+0000
3439,2000,-15.90288,26.2078,2018-12-04T10:30:07.700+0000
3440,10000,-31.10247,126.05325,2018-12-04T10:30:22.944+0000
3441,4000,-15.93705,26.22023,2018-12-04T10:29:34.499+0000
3442,33000,-21.73202,149.6175,2018-12-04T10:30:21.292+0000
3443,12000,-15.97791,26.14513,2018-12-04T10:30:04.077+0000
3444,-18000,-13.16196,132.52997,2018-12-04T10:30:07.929+0000
3445,12000,-12.35022,132.91698,2018-12-04T10:30:23.575+0000
3446,11000,-15.45885,143.6327,2018-12-04T10:29:30.416+0000
3447,14000,-4.73533,18.90977,2018-12-04T10:29:49.864+0000
3448,-33000,-24.41042,124.12793,2018-12-04T10:29:58.281+0000
3449,5000,-15.21457,143.21121,2018-12-04T10:30:26.297+0000
3450,3000,2.6960100000000002,31.41991,2018-12-04T10:29:28.667+0000
3451,22000,-15.69864,143.98272,2018-12-04T10:29:53.129+0000
3452,-7000,4.3959,100.82242,2018-12-04T10:30:16.236+0000
3453,-58000,-26.636,156.29485,2018-12-04T10:30:24.239+0000
3454,-53000,-15.67338,143.98781,2018-12-04T10:30:10.256+0000
3455,-10000,-7.57225,33.87136,2018-12-04T10:29:45.374+0000
3456,2000,-15.114,143.73116,2018-12-04T10:29:46.326+0000
3457,17000,-30.56445,127.31151,2018-12-04T10:29:35.415+0000
3458,17000,-14.84214,126.61338,2018-12-04T10:29:35.935+0000
3459,-7000,-27.72831,130.40357,2018-12-04T10:29:40.879+0000
3460,-11000,-15.52669,144.32902,2018-12-04T10:29:52.456+0000
3461,15000,-26.77549,126.6551,2018-12-04T10:30:02.647+0000
3462,1000,-31.86524,33.23633,2018-12-04T10:29:56.025+0000
3463,-33000,2.74702,101.82765,2018-12-04T10:29:54.323+0000
3464,19000,-15.14398,126.21652,2018-12-04T10:29:54.430+0000
3465,6000,-34.02165,34.72169,2018-12-04T10:30:08.494+0000
3466,-7000,-29.44105,129.22008,2018-12-04T10:30:09.424+0000
3467,-8000,-15.41899,25.11927,2018-12-04T10:29:32.298+0000
3468,6000,4.57518,-30.08037,2018-12-04T10:29:54.817+0000
3469,30000,-15.54748,144.00787,2018-12-04T10:30:03.383+0000
3470,-27000,-26.88106,156.19767,2018-12-04T10:29:29.776+0000
3471,12000,-15.3379,143.52309,2018-12-04T10:29:42.949+0000
3472,-16000,20.31662,-94.0325,2018-12-04T10:29:56.737+0000
3473,-10000,-16.49604,124.95615,2018-12-04T10:29:55.655+0000
3474,-7000,9.87905,-91.39398,2018-12-04T10:30:12.678+0000
3475,2000,-23.61595,29.74675,2018-12-04T10:29:41.546+0000
3476,18000,-15.64281,144.16354,2018-12-04T10:30:00.036+0000
3477,16000,-15.63707,144.36134,2018-12-04T10:29:58.328+0000
3478,10000,-1.87901,16.82985,2018-12-04T10:29:26.914+0000
3479,-14000,-24.87636,124.05328,2018-12-04T10:30:12.533+0000
3480,15000,-15.66253,144.24703,2018-12-04T10:29:52.685+0000
3481,13000,-15.3509,143.79244,2018-12-04T10:29:37.122+0000
3482,-19000,-15.33856,143.46473,2018-12-04T10:29:37.294+0000
3483,-11000,-15.57467,143.5198,2018-12-04T10:30:04.373+0000
3484,12000,-15.40419,143.63013,2018-12-04T10:29:28.832+0000
3485,-6000,-5.11532,18.39099,2018-12-04T10:30:21.429+0000
3486,-20000,21.61248,37.94244,2018-12-04T10:29:26.877+0000
3487,-21000,-12.5512,132.82092,2018-12-04T10:29:30.491+0000
3488,-6000,22.214480000000002,-93.14548,2018-12-04T10:29:31.948+0000
3489,19000,-15.57828,144.431,2018-12-04T10:30:07.123+0000
3490,-1000,-16.2114,26.30764,2018-12-04T10:30:25.365+0000
3491,-33000,-13.99114,132.92309,2018-12-04T10:29:46.001+0000
3492,-37000,-14.13176,132.93485,2018-12-04T10:29:36.665+0000
3493,7000,-14.87795,143.07691,2018-12-04T10:29:41.048+0000
3494,9000,-15.38509,143.82267,2018-12-04T10:30:11.317+0000
3495,4000,2.19673,29.87023,2018-12-04T10:29:56.439+0000
3496,-15000,-15.66055,144.34125,2018-12-04T10:29:37.289+0000
3497,-22000,3.5563000000000002,-26.97502,2018-12-04T10:29:47.535+0000
3498,-73000,-15.69137,144.61577,2018-12-04T10:29:57.680+0000
3499,-3000,-4.90737,18.32241,2018-12-04T10:30:17.184+0000
3500,-2000,-3.4876,34.63882,2018-12-04T10:29:38.852+0000
3501,-35000,27.62456,133.26658,2018-12-04T10:29:42.274+0000
3502,-5000,3.01975,30.34821,2018-12-04T10:29:51.256+0000
3503,8000,-15.72008,125.56801,2018-12-04T10:30:26.264+0000
3504,-25000,-16.22038,26.2319,2018-12-04T10:29:55.517+0000
3505,-68000,-24.51937,155.0311,2018-12-04T10:30:16.455+0000
3506,-2000,-12.62287,15.04152,2018-12-04T10:30:20.629+0000
3507,-1000,-9.57004,33.12753,2018-12-04T10:30:22.724+0000
3508,-15000,-12.72684,132.93367,2018-12-04T10:29:57.148+0000
3509,-3000,2.66749,31.46343,2018-12-04T10:29:32.041+0000
3510,13000,-15.44793,143.85528,2018-12-04T10:29:30.959+0000
3511,18000,-15.36493,144.04446,2018-12-04T10:30:22.522+0000
3512,-24000,-15.01384,164.51884,2018-12-04T10:29:37.140+0000
3513,-18000,-15.93866,26.38137,2018-12-04T10:29:39.196+0000
3514,6000,-15.65027,144.18512,2018-12-04T10:29:37.231+0000
3515,-21000,-15.30041,125.9946,2018-12-04T10:30:21.705+0000
3516,-11000,9.63947,94.11174,2018-12-04T10:29:45.302+0000
3517,-14000,-17.86169,174.60533,2018-12-04T10:30:14.153+0000
3518,-7000,35.18291,31.65709,2018-12-04T10:29:29.001+0000
3519,4000,34.85893,33.59885,2018-12-04T10:29:48.010+0000
3520,-12000,-25.41343,155.7607,2018-12-04T10:30:03.830+0000
3521,-16000,-15.32275,143.84613,2018-12-04T10:30:16.372+0000
3522,16000,4.80682,114.90221,2018-12-04T10:30:17.985+0000
3523,-47000,-15.67327,144.0621,2018-12-04T10:30:21.344+0000
3524,5000,-1.91544,33.55146,2018-12-04T10:29:57.457+0000
3525,-14000,20.22906,-94.00679,2018-12-04T10:29:56.117+0000
3526,-16000,-21.83713,149.61263,2018-12-04T10:29:44.038+0000
3527,-7000,19.92272,-94.20571,2018-12-04T10:30:26.044+0000
3528,9000,-26.96414,156.28475,2018-12-04T10:30:26.190+0000
3529,-10000,-12.59666,132.78498,2018-12-04T10:30:18.056+0000
3530,-9000,-15.47052,143.62265,2018-12-04T10:29:34.498+0000
3531,-18000,-13.47082,141.49776,2018-12-04T10:29:36.678+0000
3532,-12000,-12.59767,132.67313,2018-12-04T10:29:29.552+0000
3533,22000,-15.57058,144.18808,2018-12-04T10:29:33.506+0000
3534,-47000,-15.32024,125.94117,2018-12-04T10:30:07.083+0000
3535,-27000,5.13891,115.2327,2018-12-04T10:30:17.765+0000
3536,-26000,-26.75158,156.86205,2018-12-04T10:29:54.563+0000
3537,-19000,-15.52864,144.0989,2018-12-04T10:30:01.833+0000
3538,-28000,-29.40079,128.53381,2018-12-04T10:30:26.709+0000
3539,-10000,-15.64746,144.23108,2018-12-04T10:29:58.873+0000
3540,14000,-15.66118,143.91852,2018-12-04T10:29:32.673+0000
3541,-34000,-23.36488,152.32477,2018-12-04T10:29:43.487+0000
3542,11000,-16.42597,125.05647,2018-12-04T10:30:05.460+0000
3543,-22000,-28.16906,130.2264,2018-12-04T10:30:13.803+0000
3544,-14000,-17.86292,174.66206,2018-12-04T10:29:36.061+0000
3545,-18000,-18.40145,127.50214,2018-12-04T10:29:52.235+0000
3546,26000,-1.0995,102.72465,2018-12-04T10:30:10.315+0000
3547,-7000,-16.72291,144.25494,2018-12-04T10:30:06.107+0000
3548,-1000,-33.98633,34.74555,2018-12-04T10:30:08.681+0000
3549,-14000,-18.55647,127.42167,2018-12-04T10:29:36.064+0000
3550,8000,-25.43745,155.77485,2018-12-04T10:29:56.581+0000
3551,-15000,-27.41981,30.31368,2018-12-04T10:30:07.627+0000
3552,30000,-13.342,141.38943,2018-12-04T10:29:31.021+0000
3553,-20000,-15.52838,143.63482,2018-12-04T10:29:55.090+0000
3554,-53000,-14.02634,132.93315,2018-12-04T10:29:40.710+0000
3555,-2000,-31.67016,33.85646,2018-12-04T10:30:00.420+0000
3556,9000,-12.53919,133.0606,2018-12-04T10:29:39.640+0000
3557,-28000,-5.49081,104.38192,2018-12-04T10:29:43.146+0000
3558,16000,-15.65037,144.52878,2018-12-04T10:29:55.945+0000
3559,-4000,-13.90363,20.36541,2018-12-04T10:30:09.502+0000
3560,-16000,-23.39594,152.38668,2018-12-04T10:30:04.167+0000
3561,-11000,-31.92259,125.62377,2018-12-04T10:30:22.423+0000
3562,6000,3.90029,-26.06418,2018-12-04T10:30:00.111+0000
3563,15000,-15.40899,143.83006,2018-12-04T10:30:26.141+0000
3564,-2000,-14.51575,20.94597,2018-12-04T10:29:36.889+0000
3565,11000,29.22754,-75.76412,2018-12-04T10:29:53.114+0000
3566,36000,-15.63322,143.99758,2018-12-04T10:30:01.459+0000
3567,8000,-15.35323,143.63263,2018-12-04T10:30:04.812+0000
3568,11000,-12.38928,132.94974,2018-12-04T10:30:23.938+0000
3569,9000,-15.81862,144.04142,2018-12-04T10:29:49.887+0000
3570,-6000,-4.8251100000000005,19.62961,2018-12-04T10:29:43.805+0000
3571,-30000,-13.70478,132.8853,2018-12-04T10:29:54.619+0000
3572,4000,-16.27675,26.387340000000002,2018-12-04T10:29:57.137+0000
3573,-13000,-15.73748,144.51213,2018-12-04T10:29:38.027+0000
3574,-19000,-15.31321,125.82443,2018-12-04T10:30:26.403+0000
3575,-33000,4.52575,113.7699,2018-12-04T10:29:40.131+0000
3576,-67000,-24.29308,155.02962,2018-12-04T10:29:35.008+0000
3577,41000,6.27668,110.30917,2018-12-04T10:30:18.969+0000
3578,-2000,-15.41598,25.10314,2018-12-04T10:29:26.219+0000
3579,-10000,-29.79248,129.16286,2018-12-04T10:30:08.401+0000
3580,-17000,-15.77811,143.99574,2018-12-04T10:29:49.816+0000
3581,95000,3.79662,-26.22227,2018-12-04T10:30:07.796+0000
3582,19000,-15.4409,143.38045,2018-12-04T10:29:26.537+0000
3583,15000,-13.66804,132.93713,2018-12-04T10:30:20.448+0000
3584,11000,-15.62214,144.45434,2018-12-04T10:30:11.942+0000
3585,-7000,-28.69645,129.47861,2018-12-04T10:30:10.716+0000
3586,2000,2.77879,31.41462,2018-12-04T10:30:16.507+0000
3587,-16000,-4.61073,19.72327,2018-12-04T10:29:52.363+0000
3588,-46000,5.13906,115.23156,2018-12-04T10:30:17.244+0000
3589,-19000,-16.01939,125.26291,2018-12-04T10:29:26.847+0000
